Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Roberto Freire,103127,2017-11-08 16:45:00 BRST,Link,2,0,0,0,0,0,1,0,0,,0,0,0,https://www.facebook.com/DepRobertoFreire/posts/1859514434076592,"Em entrevista ao Valor Econômico sobre as perspectivas para as eleições de 2018, reafirmei que o PPS está aberto para conversar com Luciano Huck e com o movimento Agora!, que reúne jovens lideranças em busca de melhorar a política. Partido é algo muito datado da sociedade industrial. Coisa do passado. É uma instituição que será substituída nessa sociedade digital. Na internet, nas redes. As formas de representação política serão diferentes. E esses movimentos que estão acontecendo nas redes representam o novo. Ainda não sei como será. Mas é o que vem por aí. E como nós representamos o que vai ficando por aí, acho um encontro muito importante para nós: http://bit.ly/2zH0DZC:=:http://www.robertofreire.org.br/site/noticias/item/3776-ao-valor-econ%C3%B4mico-freire-diz-que-pps-est%C3%A1-aberto-para-conversar-com-agora-e-huck",http://www.robertofreire.org.br/site/noticias/item/3776-ao-valor-econ%C3%B4mico-freire-diz-que-pps-est%C3%A1-aberto-para-conversar-com-agora-e-huck,,"Ao Valor Econômico, Freire diz que PPS está 'aberto' para conversar com Agora! e Huck","Por: Ricardo Mendonça, do Valor Econômico Presidente nacional do PPS, o deputado federal Roberto Freire (SP) disse ontem, em entrevista ao Valor,...",,,-12.666666666666666
Receitas de hoje,1832817,2017-11-08 16:29:00 BRST,Link,4,1,0,0,1,0,0,0,0,,0,0,0,https://www.facebook.com/receitasdehoje/posts/1160501957417009,,http://portalmulher.com.br/fatura-do-cartao-de-credito-de-huck-e-angelica-cai-na-net-e-causa-revolta-na-internet-veja-tudo/,,Fatura do cartão de crédito de Huck e Angélica cai na net e causa revolta na internet – Veja tudo!,"Uma fatura do cartão de crédito do apresentador Luciano Huck caiu na internet. Os valores impressionam, não é para um comum mortal pagar isto do cartão.",,,-6.5
Época,2385201,2017-11-08 16:27:27 BRST,Link,48,95,17,2,2,49,2,28,0,,0,0,0,https://www.facebook.com/epoca/posts/10154996242621430,O PPS quer Luciano Huck candidato à Presidência da República em 2018 | na Expresso,https://glo.bo/2zu2rCi,http://epoca.globo.com/politica/expresso/noticia/2017/11/ministro-da-defesa-e-presidente-do-pps-se-encontrarao-com-huck-na-quinta-feira.html?utm_source=facebook&utm_medium=social&utm_campaign=post,Ministro da Defesa e presidente do PPS se encontrarão com Huck na quinta-feira,Partido avança nas tratativas para que o apresentador de TV se candidate ao Planalto em 2018 pela legenda,,,5.4
Por Um Brasil Melhor,113943,2017-11-08 16:20:55 BRST,Link,7,18,2,0,2,0,0,6,0,,0,0,0,https://www.facebook.com/PorUmBrasilMelhorUrgente/posts/793954437474036,Huck encomenda pesquisas para medir suas chances para presidente,https://www.noticiasbrasilonline.com.br/huck-encomenda-pesquisas-para-medir-suas-chances-para-presidente/,,Huck encomenda pesquisas para medir suas chances para presidente - Noticias Brasil Online,"Enquanto se reúne com partidos e apoia movimentos de renovação da política, o apresentador de TV e empresário Luciano Huck encomendou pesquisas para medir suas intenções de voto para presidente da República. Políticos que conversaram com ele nos últimos meses e pessoas próximas dizem que Huck avalia...",,,-1.1428571428571428
Operação Lava Jato - Apoio Ao Juiz Sergio Moro,488670,2017-11-08 16:15:12 BRST,Link,30,77,16,2,3,34,1,22,0,,0,0,0,https://www.facebook.com/lavajatosergiomoro/posts/1567561299998568,Huck encomenda pesquisas para medir suas chances para presidente,https://www.noticiasbrasilonline.com.br/huck-encomenda-pesquisas-para-medir-suas-chances-para-presidente/,,Huck encomenda pesquisas para medir suas chances para presidente - Noticias Brasil Online,"Enquanto se reúne com partidos e apoia movimentos de renovação da política, o apresentador de TV e empresário Luciano Huck encomendou pesquisas para medir suas intenções de voto para presidente da República. Políticos que conversaram com ele nos últimos meses e pessoas próximas dizem que Huck avalia...",,,4.743589743589744
M1tei,713015,2017-11-08 14:00:01 BRST,Link,9,3,0,0,0,2,0,0,0,,0,0,0,https://www.facebook.com/M1teiOficial/posts/498366800543020,será que ele vai???,https://goo.gl/HdXLXv,https://onoticioso.com/luciano-huck-conversa-com-joaquim-barbosa-sobre-as-eleicoes-2018/?utm_source=fb_parceiro&utm_medium=cpm&utm_campaign=87b97&slot=684a2,Luciano Huck conversa com Joaquim Barbosa sobre as eleições 2018,"Após revelar sua intenção de candidatar-se para presidência da república, o apresentador Luciano Huck reuniu-se com o ex-presidente do STF, Joaquim Barbosa",,,-3.7142857142857144
Valor Econômico,977517,2017-11-08 13:04:45 BRST,Link,52,63,7,3,0,82,1,33,0,,0,0,0,https://www.facebook.com/valoreconomico/posts/1814689065231483,"""Neste momento da minha vida eu não sou candidato a nada"", afirmou o apresentador",http://www.valor.com.br/politica/5185817/pps-esta-aberto-para-receber-filiacao-de-luciano-huck-diz-freire?utm_source=Facebook&utm_medium=Social&utm_campaign=Timeline,,"""PPS está aberto para receber filiação de Luciano Huck"", diz Freire","Presidente nacional do PPS disse que esteve com Huck dois meses atrás, mas que, na ocasião, o apresentador lhe disse que não seria candidato",,,2.6483516483516483
Época,2385201,2017-11-08 13:02:04 BRST,Link,145,199,26,5,7,112,5,67,0,,0,0,0,https://www.facebook.com/epoca/posts/10154995778441430,Huck tem conversado com dirigentes da sigla. Na coluna Expresso,https://glo.bo/2zoGJlq,http://epoca.globo.com/politica/expresso/noticia/2017/11/pps-adia-congresso-para-dar-tempo-luciano-huck-decidir-se-sera-candidato-presidente.html?utm_source=facebook&utm_medium=social&utm_campaign=post,PPS adia congresso para dar tempo a Luciano Huck decidir se será candidato a presidente,Legenda definiria seu futuro em dezembro. Ficou para março,,,4.387596899224806
Expresso,64478,2017-11-08 12:40:44 BRST,Link,5,4,27,1,0,7,0,1,0,,0,0,0,https://www.facebook.com/expressoepoca/posts/1938550732829469,,https://glo.bo/2zoGJlq,http://epoca.globo.com/politica/expresso/noticia/2017/11/pps-adia-congresso-para-dar-tempo-luciano-huck-decidir-se-sera-candidato-presidente.html?utm_source=facebook&utm_medium=social&utm_campaign=post,PPS adia congresso para dar tempo a Luciano Huck decidir se será candidato a presidente,Legenda definiria seu futuro em dezembro. Ficou para março,,,1.4516129032258065
Conversa Afiada Oficial,748998,2017-11-08 12:38:05 BRST,Native Video,953,49,448,5,8,155,5,25,0,original,17211,17890,0,https://www.facebook.com/Conversa.Afiada.Oficial/posts/2048640745162776,"O notável colonista Ataulpho Merval apoia Luciano Huck para as eleições de 2018! Roberto Freire, do PPS, também! Saiba mais na nova edição da TV Afiada!",https://www.facebook.com/Conversa.Afiada.Oficial/videos/2048640745162776/,,Tem que combinar com o Serra!,,,,-1.0606796116504855
"Posso não ser perfeito, mas sei lá.",791995,2017-11-08 12:30:01 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Possonaoserperfeitomasseila/posts/1933710083547501,Luciano Huck pede desculpas ao Brasil: 'O que fiz foi horrível'.,https://goo.gl/YtQESP,https://www.virgulistas.com/2017/11/07/luciano-huck-pede-desculpas-ao-brasil-o-que-fiz-foi-horrivel/?utm_source=fb_publisher&utm_medium=cpm&utm_campaign=800fc&slot=259f0,Luciano Huck pede desculpas ao Brasil: 'O que fiz foi horrível',"Luciano Huck surpreende com pedido de desculpas Luciano Huck com certeza é um dos maiores nomes da TV, mais recentemente se envolveu em uma polêmica com os educadores do Brasil. Tudo aconteceu devido a uma campanha de publicidade, que irritou o público e o assunto tomou conta das redes sociais e tev...",,,-144.0
RD1,145527,2017-11-08 12:30:00 BRST,Link,16,0,0,0,0,4,0,0,0,,0,0,0,https://www.facebook.com/rd1oficial/posts/1714036588629057,Veja o que o apresentador do Caldeirão falou sobre os planos políticos,https://rd1.com.br/luciano-huck-diz-que-neste-momento-nao-e-candidato-a-nada-mas-sonda-nomes-para-possivel-ministerio/,,"Luciano Huck diz que ""neste momento"" não é candidato a nada, mas sonda nomes para possível ministério",Luciano Huck sondou Joaquim Barbosa e Geraldo Alckmin para possível ministério; apresentador estaria de olho em Marina Silva como vice.,,,-2.4
Portal Manaus Alerta,205874,2017-11-08 12:09:09 BRST,Link,34,9,1,2,1,7,0,4,0,,0,0,0,https://www.facebook.com/manausalerta/posts/1354192098043343,　,https://manausalerta.com.br/luciano-huck-seria-recebido-com-tapete-vermelho-pelo-pps/,,Luciano Huck seria recebido com 'tapete vermelho' pelo PPS - Manaus Alerta,"O apresentador Luciano Huck continua seu “tour” de encontros nos quais afirma conversar sobre política. O último convidado foi o ex-ministro do Supremo Tribunal Federal (STF) Joaquim Barbosa, supostamente cotado para ser ministro em um eventual mandato do global. O próximo deverá ser o presidente do...",,,-1.5344827586206897
Polêmica Paraíba,19245,2017-11-08 12:07:09 BRST,Link,6,1,0,0,0,1,0,1,0,,0,0,0,https://www.facebook.com/polemicapb/posts/1776440322428832,Partido afirma que receberá Luciano Huck com 'tapete vermelho' - Polêmica Paraíba,http://www.polemicaparaiba.com.br/polemicas/partido-afirma-que-recebera-luciano-huck-com-tapete-vermelho/,,Partido afirma que receberá Luciano Huck com 'tapete vermelho' - Polêmica Paraíba,"Freire disse que Huck seria recebido com ""tapete vermelho"" caso quisesse concorrer à Presidência da República pelo PPS",,,-0.4375
Tribuna TOP,7781,2017-11-08 11:57:16 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/tribunatop/posts/1607312255991654,Luciano Huck seria recebido com 'tapete vermelho' pelo PPS,http://www.tribunatop.com.br/Noticia.asp?Noticia=16458&lk=luciano-huck-seria-recebido-com-%27tapete-vermelho%27-pelo-pps,,TRIBUNA TOP - - Luciano Huck seria recebido com 'tapete vermelho' pelo PPS,TRIBUNA TOP - - AQUI VOCÊ É TOP ! -,,,-34.0
Deputado Estadual Rogério Correia,26287,2017-11-08 11:52:12 BRST,Photo,7,1,23,0,0,3,0,0,0,,0,0,0,https://www.facebook.com/deputadoestadualrogeriocorreia/posts/10155849598469568,"HUCK, O CANDIDATO DA GLOBO – E DE AÉCIO Não vai dar para Aécio Neves, mas ele já tem sua arma secreta para ganhar em 2018: o candidato da Globo, o apresentador Luciano Huck. Os dois não foram, ou são, apenas grandes amigos. São ambos ligadíssimos ao empresário carioca Alexandre Accioly, apontado como laranja de Aécio. Juntos, os amigos investiram em vários negócios, alguns deles mal explicados. Vale a pena ler a reportagem do portal DCM: http://www.diariodocentrodomundo.com.br/os-negocios-de-huck-com-o-socio-accioly-apontado-como-laranja-de-aecio-na-lava-jato-por-kiko-nogueira/",https://www.facebook.com/deputadoestadualrogeriocorreia/photos/a.10150315578714568.361686.286648849567/10155849597329568/?type=3,,,,,,1.2142857142857142
Sérgio Moro,1617537,2017-11-08 11:39:19 BRST,Link,56,36,9,0,0,0,0,10,0,,0,0,0,https://www.facebook.com/SFM.SERGIOMORO/posts/1998983850358780,"#nãoseenganem com Alckmin e Huck O quadro eleitoral, desde ontem, está mais claro. Lula será condenado pelo TRF-4. E Luciano Huck já tem um partido. Leia o comentário de Merval Pereira, em O Globo: “Se a campanha deixar de ser polarizada com a saída de Lula da disputa, Alckmin surge como uma possibilidade conciliadora juntamente com Marina Silva da Rede, retirando da candidatura de Bolsonaro a marca de antilula com que se distingue hoje. Apesar de os partidos políticos tradicionais, como o PSDB, desmoralizados diante da opinião pública, terem pouca força eleitoral neste momento. Por isso a confirmação, dada pelo presidente do PPS Roberto Freire, em entrevista ao blog O Antagonista, de que a candidatura de Luciano Huck pode se tornar realidade ganha ares de fato novo. O que faz de Huck um candidato alternativo está muito bem definido por Freire nessa entrevista: ‘Ele (Huck) surgiu diante do imponderável. Há uma certa perplexidade sobre como serão as eleições em 2018. Os partidos...",https://www.oantagonista.com/brasil/alckmin-e-huck/?utm_source=newsletter&utm_medium=email&utm_campaign=NEWS-OA-2017-11-08-MANHA&utm_content=link-7,,Alckmin e Huck - O Antagonista,"O quadro eleitoral, desde ontem, está mais claro. Lula será condenado pelo TRF-4. E Luciano Huck já tem um partido...",,,-7.72972972972973
Podcast 45 Minutos,6151,2017-11-08 11:34:13 BRST,Photo,5,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/podcast45/posts/2013246132288135,"AGAMENON & AS ESTANTES CADA VEZ MAIS VAZIAS http://podcast45minutos.com.br/agamenon/agamenon-32/ ... Discos, livros, DVDs, fotos, jogos… A mídia física perde cada vez mais espaço na era digital e está sumindo das estantes na maioria das casas. Como você enxerga essa mudança? Ainda faz questão de comprar esses produtos? Na nova edição do #Agamenon, o valor sentimental dos objetos é colocado em xeque. O programa ainda discute uma possível candidatura do apresentador Luciano Huck à presidência, analisa o pitoresco episódio em que a “casa caiu” dentro do avião, debate os dois lados do hitmaker Lulu Santos e – claro – traz dicas de filmes e séries. Ouça agora ou quando quiser.",https://www.facebook.com/podcast45/photos/a.1387748424837912.1073741828.1387710808175007/2013246112288137/?type=3,,,,,,-0.6470588235294118
Yahoo Brasil,3036263,2017-11-08 11:00:29 BRST,Link,39,39,4,2,1,14,3,2,0,,0,0,0,https://www.facebook.com/yahoobrasil/posts/1688110271210491,"Nos bastidores, o apresentador global já revelou a intenção de se cercar de notáveis como o ex-ministro, que poderiam ser seus ministeriáveis caso ele concorra à Presidência. Leia mais >> https://trib.al/Wwjqc6W:=:https://br.noticias.yahoo.com/2000022-121957334.html #yahoobr",https://trib.al/Wwjqc6W,https://br.noticias.yahoo.com/2000022-121957334.html,Luciano Huck e Joaquim Barbosa se encontraram para discutir eleições, ,,,1.9259259259259258
Yahoo Noticias,1959643,2017-11-08 11:00:28 BRST,Link,74,78,17,2,2,40,1,36,0,,0,0,0,https://www.facebook.com/YahooNoticias/posts/1754567241233653,"Nos bastidores, o apresentador global já revelou a intenção de se cercar de notáveis como o ex-ministro, que poderiam ser seus ministeriáveis caso ele concorra à Presidência. Leia mais >> https://yhoo.it/2zFqQrH:=:https://br.noticias.yahoo.com/2000022-121957334.html #yahoobr",https://yhoo.it/2zFqQrH,https://br.noticias.yahoo.com/2000022-121957334.html,Luciano Huck e Joaquim Barbosa se encontraram para discutir eleições, ,,,2.0661157024793386
O Globo,5546201,2017-11-08 10:55:47 BRST,Link,230,267,45,6,7,235,8,141,0,,0,0,0,https://www.facebook.com/jornaloglobo/posts/1862240217148982,O presidente do PPS diz que foi procurado por Huck para conversar sobre política e que o apresentador ainda avalia suas chances de ser candidato. https://glo.bo/2zs2PRL:=:http://noblat.oglobo.globo.com/meus-textos/noticia/2017/11/tapete-vermelho-no-pps-espera-de-luciano-huck.html?utm_source=Facebook&utm_medium=Social&utm_campaign=O Globo #JornalOGlobo Via Blog do Noblat - O Globo,https://glo.bo/2zs2PRL:=:http://noblat.oglobo.globo.com/meus-textos/noticia/2017/11/tapete-vermelho-no-pps-espera-de-luciano-huck.html?utm_source=Facebook&utm_medium=Social&utm_campaign=O Globo,,Tapete vermelho no PPS à espera de Luciano Huck,,,,2.0866666666666664
Painel Político,9129,2017-11-08 10:31:54 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/painel.politico/posts/1767072766668620,"A ida do apresentador da TV Globo Luciano Huck a Curitiba nessa quinta-feira (9) foi cancelada. Novo sócio minoritário do grupo Durski – rede Madero, restaurante Durski e o recém inaugurado Jeronimo, o global marcaria presença no novo empreendimento, que fica no Shopping Estação. O declínio no convite ocorreu pelo movimento ‘Ovada no Luciano Huck’, organizado por meio das redes sociais, com mais de 1,7 mil interessados. [ 98 more words ] http://painelpolitico.com/com-medo-de-ovadas-luciano-huck-cancela-ida-inauguracao-de-seu-restaurante/",http://painelpolitico.com/com-medo-de-ovadas-luciano-huck-cancela-ida-inauguracao-de-seu-restaurante/,,"Com medo de “ovadas”, Luciano Huck cancela ida a inauguração de seu restaurante","A ida do apresentador da TV Globo Luciano Huck a Curitiba nessa quinta-feira (9) foi cancelada. Novo sócio minoritário do grupo Durski – rede Madero, resta",,,-28.0
Gotas de Otimismo e Informação,303802,2017-11-08 10:18:25 BRST,Photo,26,14,10,4,1,0,3,2,0,,0,0,0,https://www.facebook.com/GotinhasdeOtimismo/posts/1756931667684450,"LUCIANO HUCK, O HULK por Rubem Gonzalez Eu honestamente defendo com unhas e dentes a candidatura e a consequente eleição do Luciano ""tucano"" Huck para a presidência do Brasil, diga-se de passagem é uma questão de justiça quase divina. Luciano Huck é a cara do brasileiro vitorioso, é branco, judeu, rico, inútil, tem uma esposa loura e famosa e um monte de filhos que parecem escandinavos, ou seja: tudo que a nossa patuléia adora e ama de paixão. Se percebermos direito a Angélica dá até uns traços com a Lady Di, seria assim como uma princesa tupiniquim com sua família real dos trópicos cercadas por um povo acrioulado, lugar perfeito para reluzir seus belos dentes e narizes no meio d eum povo desdentado. Nada mais de nordestino de fala presa casado com descendente de italiano pobre, nada de gente com apelido de molusco, afinal até o sobrenome dele é forte, lembra o personagem de força descomunal, apesar do chassi de frango e altura de gnomo de jardim. Mas o principal é que com Luciano...",https://www.facebook.com/GotinhasdeOtimismo/photos/a.822555217788771.1073741838.267070830003882/1756931624351121/?type=3,,,,,,1.4634146341463414
Brasil 247,891020,2017-11-08 10:15:01 BRST,Link,145,86,108,1,11,81,21,41,0,,0,0,0,https://www.facebook.com/Brasil247/posts/1801272433259089,O triste fim do antigo Partido Comunista Brasileiro,https://www.brasil247.com/pt/247/brasil/326291/No-centen%C3%A1rio-da-revolu%C3%A7%C3%A3o-russa-Freire-chama-Huck-para-o-PPS-antigo-PCB.htm,,"No centenário da revolução russa, Freire chama Huck para o PPS, antigo PCB","Bem no centenário da revolução de 1917 na Rússia, o presidente nacional do PPS, o deputado federal Roberto Freire (SP) disse que seu partido está ""aberto"" para conversar sobre filiação e uma eventual candidatura do apresentador de TV Luciano Huck à Presidência em 2018; declaração ocorreu poucas hora...",,,1.2538071065989849
Rádio Clube FM 90.3 de Cacoal,27702,2017-11-08 10:02:07 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/ClubeCidadeCacoal/posts/1517376681672408,"Tentando manter Angélica no ar, Luciano Huck se manifesta em estreia do Vídeo Game: Está todo mundo empolgado com o retorno de Angélica ao quadro Vídeo Game, que havia sido extinto do Vídeo Show em 2011 e fez com que a loira ficasse apenas no comando do Estrelas, nas tardes de sábado. O que poucos sabem, no entanto, é o motivo desse retorno. Agora que a atração semanal foi cancelada pela emissora, Luciano Huck, marido de Angélica, não queria permitir que ela ficasse fora do ar, como havia acontecido com Xuxa Meneghel no passado. Diante disso, ele mexeu os seus pauzinhos e se ofereceu para bancar a volta do quadro, como já informado. Na estreia do programa, foi clara a alegria do apresentador compartilhada em seu Stories no Instagram. Em um vídeo feito por ele mesmo, Luciano filmou a esposa no comando da atração. Além disso, disparou: “Eita coisa boa ver a patroa de novo no Vídeo Game. Recordar é viver, muito bom!”. No entanto, a estratégia não deu tão certo assim, pelo menos...",http://dlvr.it/PzsCvK,http://www.radioclubecidadefm.com.br/2017/11/tentando-manter-angelica-no-ar-luciano.html?utm_source=dlvr.it&utm_medium=facebook,"Tentando manter Angélica no ar, Luciano Huck se manifesta em estreia do Vídeo Game","Está todo mundo empolgado com o retorno de Angélica ao quadro Vídeo Game, que havia sido extinto do Vídeo Show em 2011 e fez com que a loira ficasse apenas no comando do Estrelas, nas tardes de sábado. O que poucos sabem, no entanto, é o motivo desse retorno.

Agora que a atração semanal foi…",,,-24.0
Brasil VerdeAmarelo,89447,2017-11-08 09:58:49 BRST,Link,41,17,20,3,2,17,0,4,0,,0,0,0,https://www.facebook.com/juntospelobrasilsite/posts/1254028524743165,Huck está marcado pelas más companhias na política Brasil VerdeAmarelo,http://juntospelobrasil.com/huck-vai-gravar-caldeirao-e-recebe-ovada/,,Huck vai gravar Caldeirão e recebe ovada - Juntos pelo Brasil,"O apresentador Luciano Huck tem manifestado a intenção em sair candidato à Presidente da República. A intenção de Huck pode até ser boa porém isso tem custado para ele. A imagem de Huck está associada politicamente a do senador Aécio Neves, do PSDB. Aécio é um dos políticos mais odiados no cenário n...",,,1.2839506172839505
Mais Saúde Menos Corruptos,279406,2017-11-08 09:50:13 BRST,Link,6,1,4,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/saudesemcorruptos/posts/1761845747220895,"Uma cena que não tem preço é ver um comunista esperneando. É o caso do chefete do PPS -Partido Popular Socialista a sigla mais asséptica que os canalhas comunistas encontraram para enganar os trouxas. Afinal, o PPS é o antigo PCB - Partido Comunista Brasileiro. Aqui mesmo em Florianópolis há uma penca desses psicopatas. Alguns já andam trôpegos urinando na ponta do dedão do pé mas continuam firmes na sua luta contra a ""burguesia"". Por certo muitos desses tipos foram aquinhoados pela ""bolsa ditadura', e ainda têm a cara e a coragem de posar de ""vítimas da ditadura"". O chefete desses trastes é o velho comunista Roberto Freire, o presidente do PPS, que costuma aparecer em véspera de eleição. Desta feita os comunistas que dominam as redações da grande mídia sempre que há uma eleição o convocam para conceder entrevista. É nesses momentos que Freire vira uma espécie de ventríloquo e passa a desfiar aquele velho e surrado palavrório das ditas ""esquerdas"". Eles falam no plural - esquerdas...",https://aluizioamorim.blogspot.com.br/2017/11/os-vermes-comunistas-estao-agitados.html?m=1,,OS VERMES COMUNISTAS ESTÃO AGITADOS,Uma cena que não tem preço é ver um comunista esperneando. É o caso do chefete do PPS -Partido Popular Socialista a sigla mais asséptica q...,,,-3.0
Roberto Freire,103127,2017-11-08 09:24:05 BRST,Link,88,108,13,3,1,9,6,12,0,,0,0,0,https://www.facebook.com/DepRobertoFreire/posts/1858252977536071,"Em entrevista exclusiva ao site O Antagonista, falei sobre as eleições de 2018 e a construção de uma candidatura forte do centro democrático. Estamos trabalhando, o partido está interessado. Luciano Huck tem tapete vermelho no PPS. Se ele vai se candidatar ou não, não sabemos. Ele surgiu diante do imponderável. Há uma certa perplexidade sobre como serão as eleições em 2018. Os partidos todos estão em deterioração. Está claro que os brasileiros não querem mais do mesmo. Este pode ser justamente o ativo de Huck: alguém que, cercado de pessoas capacitadas e com ética, surja descolado das estruturas políticas que estão aí. Mas será que isso terá força até outubro do ano que vem? Muita gente acredita que sim, que o Huck se transformará em um fenômeno. Nós temos que esperar: http://bit.ly/2zp3RjE:=:http://www.robertofreire.org.br/site/noticias/item/3773-brasileiros-n%C3%A3o-querem-mais-do-mesmo-diz-freire-ao-antagonista-sobre-2018-assista",http://www.robertofreire.org.br/site/noticias/item/3773-brasileiros-n%C3%A3o-querem-mais-do-mesmo-diz-freire-ao-antagonista-sobre-2018-assista,,"'Brasileiros não querem mais do mesmo', diz Freire ao Antagonista sobre 2018; assista","Por: Diego Amorim, de O Antagonista Em entrevista exclusiva a O Antagonista, o presidente do PPS, Roberto Freire, disse que Luciano Huck e lidera...",,,2.5531914893617023
Whats da Sofrência,412140,2017-11-08 09:04:47 BRST,Link,5,2,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/whatsdasofrencia/posts/1611092748913552,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-0.5882352941176471
Vou contar tudo pra minha mãe.,380140,2017-11-08 09:04:34 BRST,Link,1,2,0,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/voufalarpramamae/posts/1940321899568188,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-51.5
Solitários,1209341,2017-11-08 09:04:17 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/solitariosim/posts/171629013325392,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-70.0
Troxando,332995,2017-11-08 09:04:01 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Oitroxa/posts/1745316322256750,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-32.0
Rolezeira,293485,2017-11-08 09:03:45 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/rolezeiraofc/posts/330014490804231,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-40.0
Positividade Já,693264,2017-11-08 09:03:30 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/PositividadeJaOficial/posts/1223646057764273,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-50.0
Pobre Vida Loka.,1741486,2017-11-08 09:03:12 BRST,Link,8,6,0,0,0,0,0,1,0,,0,0,0,https://www.facebook.com/PobreVidaLoka/posts/2044186242479495,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-2.933333333333333
Portal Banda B,764866,2017-11-08 09:02:16 BRST,Link,651,161,65,47,27,711,15,13,0,,0,0,0,https://www.facebook.com/PortalBandaB/posts/1743558779048912,,http://www.bandab.com.br/entretenimento/geral/apresentador-luciano-huck-cancela-vinda-a-curitiba-apos-ameaca-de-levar-ovada/,,Apresentador Luciano Huck cancela vinda a Curitiba após ameaça de levar ovada, ,,,4.85632183908046
Mundo do Manolo,888783,2017-11-08 09:01:43 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/OMundoDoManolo/posts/1670458213035778,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-38.0
"Moça, olha esse post",561584,2017-11-08 09:01:26 BRST,Link,3,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/mocaolhaessepost/posts/1974186466238567,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-31.666666666666668
Manuh,233136,2017-11-08 09:00:56 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/manuzinhaofc/posts/307252129790612,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-16.0
Manuh,233136,2017-11-08 09:00:40 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/manuzinhaofc/posts/307252003123958,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-16.0
Isso é modinha sim,293218,2017-11-08 09:00:21 BRST,Link,0,0,0,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/issomodinhasim/posts/300339050373900,,http://www.bitnews.com.br/2017/11/08/luciano-huck-e-joaquim-barbosa-se-encontraram-para-discutir-eleicoes/,,BitNews,"Ao que parece, apresentador está mesmo interessado em se candidatar",,,-0.9411764705882353
