Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
O Tempo Contagem,17228,2017-11-05 21:52:01 BRST,Link,13,2,2,0,0,3,0,0,0,,0,0,0,https://www.facebook.com/OTempoContagem/posts/1056049567831613,"#politica A decisão do PCdoB afasta o partido de seu principal aliado, o PT. Desde 1989 os comunistas apoiaram todas as candidaturas presidenciais petistas. Manuela D'Ávila, 36 anos, foi deputada federal e dirigente da UNE.",http://www.otempo.com.br/capa/pol%C3%ADtica/pcdob-lan%C3%A7a-manuela-d-%C3%A1vila-%C3%A0-presid%C3%AAncia-em-2018-1.1539160,,PCdoB lança Manuela D'Ávila à Presidência em 2018,É a primeira vez desde a redemocratização que o partido lança um nome na disputa pelo Palácio do Planalto,,,-3.4
Bhaz,585538,2017-11-05 21:30:00 BRST,Link,392,117,36,38,13,126,5,5,0,,0,0,0,https://www.facebook.com/portalbhaz/posts/1731674960199010,Lula não terá o apoio do PCdoB na eleição presidencial do ano que vem. Aliança história foi rompida hoje.,http://bhaz.com.br/2017/11/05/pcdob-tera-candidato-proprio-presidencia-republica/,http://bhaz.com.br/2017/11/05/pcdob-tera-candidato-proprio-presidencia-republica/amp/,PCdoB rompe aliança com PT e anuncia pré-candidatura de Manuela à Presidência,Manuela D'Ávila tem 36 anos e foi deputada federal por dois mandatos. Será a primeira vez desde 1988 que o partido lança candidatura própria à Presidência.,,,1.7264150943396226
Jovens de Esquerda,623300,2017-11-05 21:08:51 BRST,Link,865,111,48,142,7,42,4,10,0,,0,0,0,https://www.facebook.com/jovensdeesquerda/posts/738667053001142,"Manuela D'Ávila, mulher de luta, parabéns ao PCdoB pelo nome e espaço dado às mulheres.",https://g1.globo.com/politica/eleicoes/2018/noticia/pc-do-b-anuncia-manuela-davila-como-pre-candidata-a-presidente-em-2018.ghtml,,PC do B anuncia Manuela d'Ávila como pré-candidata a presidente em 2018,"Nas últimas sete eleições presidenciais, PC do B integrou coligações encabeçadas pelo PT. Ex-deputada federal e ex-vereadora, Manuela D'Ávila é deputada estadual no Rio Grande do Sul.",,,1.3431693989071039
Poder360,12370,2017-11-05 21:06:00 BRST,Link,27,9,1,3,2,5,0,3,0,,0,0,0,https://www.facebook.com/Poder360/posts/1536272956462950,"Deputada estadual pelo Rio Grande do Sul, ela é jornalista e já cumpriu 2 mandados como deputada federal, sendo líder do PCdoB na Câmara dos Deputados.",https://www.poder360.com.br/eleicoes/pcdob-anuncia-pre-candidatura-de-manuela-davila-a-presidencia/,,PCdoB anuncia pré-candidatura de Manuela d'Ávila à Presidência,Ela já cumpriu 2 mandados como deputada federal,,,1.8518518518518519
Brasil 247,890446,2017-11-05 21:00:01 BRST,Link,644,166,92,20,6,22,2,7,0,,0,0,0,https://www.facebook.com/Brasil247/posts/1798461530206846,Lula agora está entre o pragmatismo dos que defendem o poder a qualquer preço e os que pregam uma frente ampla de esquerda,https://www.brasil247.com/pt/247/poder/325859/Candidatura-Manuela-far%C3%A1-Lula-se-mover-%C3%A0-esquerda.htm,,Candidatura Manuela fará Lula se mover à esquerda?,"O fato político mais importante deste fim de semana foi o lançamento da pré-candidatura de Manuela D'Ávila, pelo PCdoB, o que indica que as forças progressistas poderão se fragmentar em 2018; a novidade ocorre no exato momento em que o PT tenta ampliar seu leque de alianças, negociando, inclusive, c...",,,1.25359477124183
Correio Do Estado,497390,2017-11-05 21:00:00 BRST,Link,76,65,7,12,2,61,1,6,0,,0,0,0,https://www.facebook.com/correiodoestado/posts/1598341116892394,Manuela é deputada estadual pelo Rio Grande do Sul desde 2015. #PortalCE,http://www.correiodoestado.com.br/politica/pc-do-b-anuncia-pre-candidatura-de-manuela-davila-a-presidencia/314795/,,PCdoB lança pré-candidatura de Manuela D'Ávila à Presidência,"O PC do B (Partido Comunista do Brasil) anunciou neste domingo (5) a pré-candidatura da deputada estadual Manuela D'Ávila, 36, à Presidência. Esta seria a primeira vez desde 1989 em que PC do...",,,-1.1217391304347826
Purpurinado,276117,2017-11-05 20:38:00 BRST,Native Video,569,42,0,365,7,31,2,0,0,share,11023,1359959,0,https://www.facebook.com/purpurinado/posts/921218668044979,Manuela D'Ávila sobre a cura gay - a deputada do RS acaba de ser nomeada pré-candidata a presidência da República pelo PCdoB,https://www.facebook.com/manueladavila/videos/2288388771209570/,,Manuela D'Ávila,"Lendo os comentários da internet sobre a ""cura gay""!",,,2.502463054187192
Analfabeto Político,100691,2017-11-05 20:07:26 BRST,Link,110,5,1,15,2,5,0,1,0,,0,0,0,https://www.facebook.com/analfapolitico/posts/760060770843978,,https://g1.globo.com/politica/eleicoes/2018/noticia/pc-do-b-anuncia-manuela-davila-como-pre-candidata-a-presidente-em-2018.ghtml,,PC do B anuncia Manuela d'Ávila como pré-candidata a presidente em 2018,"Nas últimas sete eleições presidenciais, PC do B integrou coligações encabeçadas pelo PT. Ex-deputada federal e ex-vereadora, Manuela D'Ávila é deputada estadual no Rio Grande do Sul.",,,-1.079136690647482
BOL,472718,2017-11-05 19:15:06 BRST,Link,12,11,1,3,1,7,0,2,0,,0,0,0,https://www.facebook.com/BOL/posts/10156722466659008,"A decisão do PCdoB afasta o partido de seu principal aliado, o PT https://trib.al/ENzLyJ0:=:https://noticias.bol.uol.com.br/ultimas-noticias/brasil/2017/11/05/pcdob-lanca-manuela-davila-a-presidencia-em-2018.htm?utm_campaign=fb-bol&utm_source=facebook.com&utm_term=geral&utm_medium=social",https://trib.al/tp7T8Cz,https://noticias.bol.uol.com.br/ultimas-noticias/brasil/2017/11/05/pcdob-lanca-manuela-davila-a-presidencia-em-2018.htm?cmpid=copiaecola&utm_campaign=fb-bol&utm_source=facebook.com&utm_term=geral&utm_medium=social,PCdoB lança Manuela D'Ávila à Presidência em 2018, ,,,-5.945945945945946
Dilma Resistente,247681,2017-11-05 19:00:00 BRST,Link,107,9,3,1,0,2,1,1,0,,0,0,0,https://www.facebook.com/DilmaResistente/posts/1353758124747229,"#LulaPeloBrasil #LulaporMinasGerais Anúncio da candidatura da deputada estadual gaúcha foi feito neste domingo (5) pela presidenta do PCdoB, Luciana Santos #DR Dilma Resistente",https://www.revistaforum.com.br/2017/11/05/pcdob-lanca-manuela-davila-como-pre-candidata-presidencia-em-2018/,,PCdoB lança Manuela d'Ávila como pré-candidata à presidência em 2018 - Portal Fórum,"Anúncio da candidatura da deputada estadual gaúcha foi feito neste domingo (5) pela presidenta do PCdoB, Luciana Santos Por Redação* Mulher, feminista e de esquerda, a deputada estadual Manuela d’Ávila será candidata à presidência da República pelo Partido Comunista do Brasil (PCdoB). O anúncio foi…",,,-2.5
Apoio ao Juiz Sérgio Moro,375506,2017-11-05 18:36:57 BRST,Link,42,99,10,0,3,85,3,36,0,,0,0,0,https://www.facebook.com/ataqueaberto3/posts/1704943219577269,,https://ataqueaberto.blogspot.com/2017/11/pcdob-lanca-manuela-davila-presidencia.html?spref=fb,,PCdoB lança Manuela D'Ávila à Presidência em 2018,"Blog de Direita, antipetista, anticomunista, conservador, cristão, pelo FIM do Foro de SP e a prisão de Lula.",,,-1.1942446043165467
Lindbergh Farias,711512,2017-11-05 18:34:51 BRST,Native Video,3933,1104,1014,238,14,91,19,30,0,original,36032,45471,0,https://www.facebook.com/lindbergh.farias/posts/1753712741306680,"LINHA JUSTA: UNIDADE EM TORNO DO LULA Tenho muito respeito pelo PCdoB e por Manuela Dávila. Eles têm todo o direito de lançar candidato à presidência. Agora, eu acho um erro. Não estamos em um momento de normalidade democrática. Houve um golpe. Acho que a posição correta seria o PCdoB estar com Lula desde agora defendendo sua candidatura. Só Lula pode parar essa destruição que está acontecendo no país. É por isso que tentam tirar Lula do jogo. É preciso de UNIDADE dos setores de esquerda para garantir a candidatura e a vitória de Lula. Lançar candidatos no nosso campo, infelizmente, passa Idéia de fragilização da candidatura Lula. O caminho correto é onde apostar na UNIDADE.",https://www.facebook.com/lindbergh.farias/videos/1753712741306680/,,,,,,2.6601981833195705
Jornal do Comércio,229130,2017-11-05 18:15:04 BRST,Photo,66,73,9,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/jornaldocomercio/posts/1724728867539956,PCdoB lança Manuela D'Ávila à Presidência em 2018. https://goo.gl/MvGe6F:=:http://jcrs.uol.com.br/_conteudo/2017/11/politica/594605-pcdob-lanca-manuela-davila-a-presidencia-em-2018.html Foto: Marcelo Bertani/AL/JC,https://www.facebook.com/jornaldocomercio/photos/a.195666460446212.51590.162499700429555/1724728790873297/?type=3,,,,,,3.7
O Antagonista,785881,2017-11-05 17:59:28 BRST,Link,718,88,79,3,14,279,3,171,0,,0,0,0,https://www.facebook.com/oantagonista/posts/804690433055200,Quem tem apoiadora assim nem precisa de inimigo.,https://www.oantagonista.com/brasil/o-ali-na-frente-de-gleisi/,,"O ""ali na frente"" de Gleisi - O Antagonista","A presidente do PT, senadora Gleisi Hoffmann, declarou nas redes sociais ""todo apoio"" a Manuela D'Ávila como pré-candidata à presidência em 2018 pelo PCdoB: ""Grande...",,,1.0104399701715139
Jornal JÁ Porto Alegre,7326,2017-11-05 17:50:55 BRST,Link,21,6,1,0,1,6,0,1,0,,0,0,0,https://www.facebook.com/jornaljanaweb/posts/1027065590766702,Tem novidade no Jornal JÁ | Porto Alegre,http://bit.ly/2j372Y4:=:http://www.jornalja.com.br/pcdob-lanca-pre-candidatura-de-manuela-a-presidencia-da-republica/?Nova Publica%C3%A7%C3%A3o (%TITLE%) foi feita em Jornal+J%C3%81+|+Porto+Alegre,,PCdoB lança pré candidatura de Manuela à presidência da República,"O partido comunista do Brasil, PCdoB, tradicional aliado do PT nos últimos pleitos, lançou neste domingo uma candidatura própria à presidencia da República em 2018: a deputada gaúcha Manuela Dávila, de 36 anos, é o nome escolhido. Manuela iniciou sua carreira aos 24 anos quando foi eleita vereadora…",,,1.0909090909090908
Folha Poder,461751,2017-11-05 17:50:43 BRST,Link,206,75,13,29,4,88,2,14,0,,0,0,0,https://www.facebook.com/folhapoder/posts/1552076794830739,Esta seria a primeira vez desde 1989 em que PC do B e PT disputariam separados o cargo #folha,http://www1.folha.uol.com.br/poder/2017/11/1933007-pc-do-b-anuncia-pre-candidatura-de-manuela-davila-a-presidencia.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbpoder,,PC do B anuncia pré-candidatura de Manuela D'Ávila à Presidência,,,,4.842696629213483
O Globo,5544224,2017-11-05 17:30:00 BRST,Link,2009,614,121,354,63,1340,4,116,0,,0,0,0,https://www.facebook.com/jornaloglobo/posts/1858839297489074,Manuela D'Ávila foi lançada na disputa pelo partido https://glo.bo/2zgmDYm:=:https://oglobo.globo.com/brasil/aliado-historico-do-pt-pcdob-anuncia-candidatura-propria-presidencia-22031672?utm_source=Facebook&utm_medium=Social&utm_campaign=O Globo #JornalOGlobo,https://glo.bo/2zgmDYm:=:https://oglobo.globo.com/brasil/aliado-historico-do-pt-pcdob-anuncia-candidatura-propria-presidencia-22031672?utm_source=Facebook&utm_medium=Social&utm_campaign=O Globo,,"Aliado histórico do PT, PCdoB anuncia candidatura própria à presidência",,,,4.473378509196515
Folha de S.Paulo,5947592,2017-11-05 17:15:02 BRST,Link,718,295,71,187,16,419,10,24,0,,0,0,0,https://www.facebook.com/folhadesp/posts/2099194266789232,(via Folha Poder) #folha,http://www1.folha.uol.com.br/poder/2017/11/1933007-pc-do-b-anuncia-pre-candidatura-de-manuela-davila-a-presidencia.shtml?utm_source=facebook&utm_medium=social&utm_campaign=fbfolha,,PC do B anuncia pré-candidatura de Manuela D'Ávila à Presidência, ,,,3.6864406779661016
O Antagonista,785881,2017-11-05 17:06:07 BRST,Link,432,197,74,5,11,486,2,165,0,,0,0,0,https://www.facebook.com/oantagonista/posts/804668173057426,"A ""renovação"" comunista.",https://www.oantagonista.com/brasil/manuela-davila-e-candidata-pcdob/,,Manuela D'Ávila é a candidata do PCdoB - O Antagonista,"Conforme esperado, o Partido Comunista do Brasil, aliado do PT em todas as eleições presidenciais desde a redemocratização, lançou neste domingo a ex-deputada federal e atual deputada estadual...",,,1.023117076808352
Paulo Eduardo Martins,279859,2017-11-05 17:04:08 BRST,Link,1408,300,209,3,17,1290,9,178,0,,0,0,0,https://www.facebook.com/PauloEduardoOficial/posts/1759471224072100,Aqueles que querem (re)viver na União Soviética já têm opção para votar pela última vez.,"http://politica.estadao.com.br/noticias/geral,pc-do-b-lanca-manuela-davila-a-presidencia-em-2018,70002072747",,PCdoB lança Manuela D'Ávila à Presidência em 2018 - Política - Estadão,É a primeira vez desde a redemocratização que o partido lança nome na disputa pelo Planalto,,,1.5099513489606369
Diário Popular,184632,2017-11-05 16:30:01 BRST,Link,590,273,51,53,25,418,9,62,0,,0,0,0,https://www.facebook.com/diariopopularRS/posts/1814836058544354,"Comunicado foi feito pela presidenta do partido, Luciana Santos, neste domingo, no Facebook do PCdoB (Foto: Divulgação - DP)",http://diariopopular.com.br/index.php?n_sistema=3056&id_noticia=MTI4Mzg0&id_area=Ng%3D%3D,,PCdoB lança pré-candidatura de Manuela D'Ávila à presidência da República,A deputada estadual Manuela D’Avila é a pré-candidata do Partido Comunista do Brasil (PCdoB) à presidência da República. A informação foi divulgada neste domingo pela presidenta nacional do part...,,,12.445378151260504
Eu MORO no Brasil,147054,2017-11-05 16:25:34 BRST,Link,74,94,19,0,4,63,2,37,0,,0,0,0,https://www.facebook.com/moronobrasil/posts/656432478078294,,http://bit.ly/2h5qPSv,"http://politica.estadao.com.br/noticias/geral,pc-do-b-lanca-manuela-davila-a-presidencia-em-2018,70002072747",PCdoB lança Manuela D'Ávila à Presidência em 2018,,,,-1.8566552901023892
Estadão,3691215,2017-11-05 16:18:06 BRST,Link,2386,885,270,513,55,2152,11,135,0,,0,0,0,https://www.facebook.com/estadao/posts/2214741365207580,É a primeira vez desde a redemocratização que o partido lança nome na disputa pelo Planalto (via Politica Estadão) #estadão,http://bit.ly/2h5qPSv,"http://politica.estadao.com.br/noticias/geral,pc-do-b-lanca-manuela-davila-a-presidencia-em-2018,70002072747",PCdoB lança Manuela D'Ávila à Presidência em 2018,,,,9.062234794908063
PCdoB - Partido Comunista do Brasil,224347,2017-11-05 16:10:46 BRST,Photo,923,121,0,159,9,24,5,16,0,,0,0,0,https://www.facebook.com/pcdob65/posts/1693047370705465,A pré-candidata mais querida entre a juventude tem nome e sobrenome. Manuela D'Ávila. #ManuPresidenta,https://www.facebook.com/UJSBRASIL/photos/a.472013362823767.112444.442049159153521/1905404419484647/?type=3,,UJS - União da Juventude Socialista,"Voa, presidenta! 🎵🎶 Ah! Ninguém esquece, a Manu foi da UJS! 🎵🎶 #ManuPresidenta",,,4.988095238095238
Gleisi Hoffmann,1001713,2017-11-05 16:02:57 BRST,Photo,2747,294,229,327,17,70,10,9,0,,0,0,0,https://www.facebook.com/gleisi.hoffmann/posts/876527459191175,Boa Manuela D'Ávila! Todo apoio. 💪🏻👊🏻👏🏼👏🏼,https://www.facebook.com/gleisi.hoffmann/photos/a.265411360302791.1073741866.136344939876101/876527439191177/?type=3,,,,,,1.9634146341463414
Varela Notícias,228685,2017-11-05 15:59:00 BRST,Link,71,75,4,1,1,34,0,3,0,,0,0,0,https://www.facebook.com/VarelaNoticias/posts/1432831336764117,Manuela D’Ávila é jornalista e deputada estadual pelo Rio Grande do Sul.,http://varelanoticias.com.br/pcdob-lanca-manuela-davila-rs-como-candidata-a-presidencia-da-republica-2018/,,PCdoB lança Manuela D'Ávila como candidata a Presidência da República 2018 - Varela Notícias - Conectado aos Baianos,Candidatura foi divulgada através de nota do Partido Comunista do Brasil,,,-1.0634920634920635
Jornal NH,527559,2017-11-05 15:57:01 BRST,Photo,1657,1153,179,185,81,1946,22,123,0,,0,0,0,https://www.facebook.com/jornalnh/posts/1598748693506053,PC do B anuncia Manuela D'Ávila como pré-candidata à Presidência da República: http://bit.ly/2iz97qD:=:http://www.jornalnh.com.br/_conteudo/2017/11/noticias/pais/2195463-pc-do-b-anuncia-manuela-d-vila-como-pre-candidata-a-presidencia.html,https://www.facebook.com/jornalnh/photos/a.160764933971110.28391.109217629125841/1598747350172854/?type=3,,,,,,28.897297297297296
Portal Agora RN,59469,2017-11-05 15:34:02 BRST,Link,54,26,3,1,2,15,0,0,0,,0,0,0,https://www.facebook.com/AgoraRN/posts/1980393468871702,Aposta,http://agorarn.com.br/nacionais/pc-do-b-lanca-nome-de-manuela-davila-presidencia-da-republica-em-2018/,,PC do B lança nome de Manuela D'Ávila à Presidência da República em 2018 - Agora RN,É a primeira vez desde a redemocratização que o partido lança nome na disputa pelo Planalto,,,1.9803921568627452
CR7,270311,2017-11-05 15:16:27 BRST,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/newspapo/posts/1628312873897825,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-16.0
Presidente Jair Bolsonaro,148435,2017-11-05 15:16:27 BRST,Link,0,0,0,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/PresidenteJB/posts/1939914686330427,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-30.0
JUIZ Sergio MORO,40668,2017-11-05 15:16:27 BRST,Link,3,1,1,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/JUIZSergioMOROCuritiba/posts/1647060605345866,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-0.6666666666666666
Clube Dos Caminhões,234908,2017-11-05 15:16:27 BRST,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/caminhoesQualificados01/posts/1608912369129999,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-17.0
Humor News,959519,2017-11-05 15:16:27 BRST,Link,11,9,0,0,0,6,0,0,0,,0,0,0,https://www.facebook.com/HumorNewsOficial/posts/1993865924161306,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-2.3461538461538463
Incrivelmente,1141607,2017-11-05 15:16:27 BRST,Link,17,25,1,0,1,11,0,6,0,,0,0,0,https://www.facebook.com/OficialIncrivelmente/posts/725755790960825,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-1.901639344262295
Presidente Jair Bolsonaro,N/A,2017-11-05 15:16:06 BRST,Link,13,10,0,0,0,8,0,3,0,,0,0,0,https://www.facebook.com/PresidenteJBolsonaro/posts/2008441612767277,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,0.0
"General Mourão, um herói Nacional",68435,2017-11-05 15:16:06 BRST,Link,67,54,12,0,1,37,1,3,0,,0,0,0,https://www.facebook.com/263968194110699/posts/282145418959643,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-1.8114285714285714
Papo TV,149633,2017-11-05 15:16:06 BRST,Link,34,24,26,0,5,28,0,2,0,,0,0,0,https://www.facebook.com/PapoTVBrasil/posts/691854211018391,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-1.6638655462184875
Operação Lava Jato para sempre,530928,2017-11-05 15:16:06 BRST,Link,77,65,9,0,2,39,1,18,0,,0,0,0,https://www.facebook.com/LavaJatoJuizMoro/posts/1365480620227273,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-2.1800947867298577
Apoiamos o juiz Sérgio Moro,158286,2017-11-05 15:16:06 BRST,Link,1,0,0,0,4,0,0,0,0,,0,0,0,https://www.facebook.com/SergioMorodoBrasil/posts/2022557781310606,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-4.4
Intervenção Militar Brasil,154903,2017-11-05 15:16:06 BRST,Link,29,31,8,0,0,18,1,8,0,,0,0,0,https://www.facebook.com/intervencaomilitarFFAA/posts/1963060490598900,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-1.6421052631578947
O Patriotizador,329799,2017-11-05 15:16:06 BRST,Link,47,42,14,0,1,27,1,12,0,,0,0,0,https://www.facebook.com/OPatriotizador/posts/1925639961007651,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-1.5069444444444444
"Juiz Sérgio Moro, um herói Nacional",1047065,2017-11-05 15:16:06 BRST,Link,84,93,13,0,4,54,0,10,0,,0,0,0,https://www.facebook.com/SergioMoroHeroiNacional/posts/1461586853962589,O Partido Comunista resolveu romper com o PT .... http://ow.ly/4vfe30gmFxN:=:https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,http://ow.ly/4vfe30gmFxN,https://www.papotv.com.br/posts/partido-comunista-define-que-manuela-d-avila-disputara-presidencia-da-republica-pela-sigla,Partido Comunista define que Manuela D'Ávila disputará presidência da República pela sigla,A deputada estadual gaúcha Manuela D'Ávila (RS) disputará à Presidência da República em 2018. ...,,,-2.25968992248062
CBN Porto Alegre,2010,2017-11-05 15:14:34 BRST,Link,4,3,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/cbnportoalegre/posts/1686513908025591,,https://gauchazh.clicrbs.com.br/colunistas/rosane-de-oliveira/noticia/2017/11/manuela-d-avila-e-escolhida-pre-candidata-a-presidencia-da-republica-pelo-pc-do-b-cj9mydq9802xt01pg6gch5zjt.html,,Manuela D'Ávila é escolhida pré-candidata à Presidência da República pelo PC do B,"Deputada estadual foi lançada pelo partido neste domingo, em comunicado nas redes sociais",,,0.42105263157894735
clicRBS,534930,2017-11-05 14:45:00 BRST,Link,365,373,71,24,16,638,14,99,0,,0,0,0,https://www.facebook.com/clicRBS/posts/10154811559111784,Deputada estadual foi lançada pelo partido neste domingo,https://gauchazh.clicrbs.com.br/colunistas/rosane-de-oliveira/noticia/2017/11/manuela-d-avila-e-escolhida-pre-candidata-a-presidencia-da-republica-pelo-pc-do-b-cj9mydq9802xt01pg6gch5zjt.html,,Manuela D'Ávila é escolhida pré-candidata à Presidência da República pelo PC do B,,,,18.823529411764707
